frame,cycle,register,old_val,new_val
167,157079,osc1_pw_lo,$20,$30
167,157096,osc1_control,$12,$13
168,157424,osc3_freq_lo,$8C,$9C
168,157431,osc3_freq_hi,$3A,$0B
168,157469,osc3_control,$15,$40
168,157694,osc2_pw_lo,$60,$70
168,158031,osc1_freq_lo,$CE,$C2
168,158059,osc1_pw_lo,$30,$40
169,158414,osc3_pw_lo,$00,$70
169,158461,osc3_pw_hi,$88,$81
169,158679,osc2_pw_lo,$70,$60
169,158686,osc2_pw_hi,$84,$94
169,158910,osc1_freq_lo,$C2,$B6
169,158938,osc1_pw_lo,$40,$50
170,159309,osc3_pw_lo,$70,$B0
170,159574,osc2_pw_lo,$60,$50
170,159581,osc2_pw_hi,$94,$A4
170,159800,osc1_freq_lo,$B6,$AA
170,159828,osc1_pw_lo,$50,$60
171,160261,osc3_pw_lo,$B0,$F0
171,160486,osc2_pw_lo,$50,$40
171,160493,osc2_pw_hi,$A4,$B4
171,160757,osc1_freq_lo,$AA,$9E
171,160785,osc1_pw_lo,$60,$70
171,160802,osc1_control,$13,$12
172,161112,osc3_pw_lo,$F0,$30
172,161119,osc3_pw_hi,$81,$82
172,161377,osc2_pw_lo,$40,$30
172,161384,osc2_pw_hi,$B4,$C4
172,161598,osc1_freq_lo,$9E,$92
172,161626,osc1_pw_lo,$70,$60
172,161633,osc1_pw_hi,$84,$94
173,162057,osc3_sustain_release,$3A,$00
173,162064,osc3_attack_decay,$20,$0F
173,162347,osc2_pw_lo,$30,$20
173,162354,osc2_pw_hi,$C4,$D4
173,162647,osc1_freq_lo,$92,$86
173,162675,osc1_pw_lo,$60,$50
173,162682,osc1_pw_hi,$94,$A4
174,163243,osc2_pw_lo,$20,$10
174,163250,osc2_pw_hi,$D4,$E4
174,163514,osc1_freq_lo,$86,$7A
174,163542,osc1_pw_lo,$50,$40
174,163549,osc1_pw_hi,$A4,$B4
175,163897,osc3_sustain_release,$00,$3A
175,163904,osc3_attack_decay,$0F,$20
175,163928,osc3_control,$40,$01
175,164185,osc2_pw_lo,$10,$00
175,164192,osc2_pw_hi,$E4,$F4
175,164411,osc1_freq_lo,$7A,$6E
175,164439,osc1_pw_lo,$40,$30
175,164446,osc1_pw_hi,$B4,$C4
176,164848,osc3_freq_lo,$9C,$8C
176,164855,osc3_freq_hi,$0B,$3A
176,164876,osc3_pw_lo,$30,$00
176,164883,osc3_pw_hi,$82,$88
176,164893,osc3_control,$01,$15
176,165141,osc2_pw_lo,$00,$F0
176,165148,osc2_pw_hi,$F4,$03
176,165362,osc1_freq_lo,$6E,$62
176,165390,osc1_pw_lo,$30,$20
176,165397,osc1_pw_hi,$C4,$D4
176,165407,osc1_control,$12,$13
177,165735,osc3_freq_lo,$8C,$39
177,165742,osc3_freq_hi,$3A,$17
177,165780,osc3_control,$15,$40
177,165995,osc2_pw_lo,$F0,$E0
177,166002,osc2_pw_hi,$03,$13
177,166356,osc1_freq_lo,$62,$56
177,166384,osc1_pw_lo,$20,$10
177,166391,osc1_pw_hi,$D4,$E4
178,166779,osc3_pw_lo,$00,$70
178,166786,osc3_pw_hi,$88,$81
178,167004,osc2_pw_lo,$E0,$D0
178,167011,osc2_pw_hi,$13,$23
178,167235,osc1_freq_lo,$56,$4A
178,167263,osc1_pw_lo,$10,$00
178,167270,osc1_pw_hi,$E4,$F4
179,167634,osc3_pw_lo,$70,$B0
179,167899,osc2_pw_lo,$D0,$C0
179,167906,osc2_pw_hi,$23,$33
179,168125,osc1_freq_lo,$4A,$3E
179,168153,osc1_pw_lo,$00,$F0
179,168160,osc1_pw_hi,$F4,$03
180,168586,osc3_pw_lo,$B0,$F0
180,168811,osc2_pw_lo,$C0,$B0
180,168818,osc2_pw_hi,$33,$43
180,169072,osc1_freq_lo,$3E,$32
180,169100,osc1_pw_lo,$F0,$E0
180,169107,osc1_pw_hi,$03,$13
180,169117,osc1_control,$13,$12
181,169427,osc3_pw_lo,$F0,$30
181,169434,osc3_pw_hi,$81,$82
181,169692,osc2_pw_lo,$B0,$A0
181,169699,osc2_pw_hi,$43,$53
181,169913,osc1_freq_lo,$32,$26
181,169941,osc1_pw_lo,$E0,$D0
181,169948,osc1_pw_hi,$13,$23
182,170325,osc3_pw_lo,$30,$70
182,170557,osc2_pw_lo,$A0,$90
182,170564,osc2_pw_hi,$53,$63
182,170825,osc1_freq_lo,$26,$1A
182,170853,osc1_pw_lo,$D0,$C0
182,170860,osc1_pw_hi,$23,$33
183,171243,osc3_pw_lo,$70,$80
183,171468,osc2_pw_lo,$90,$80
183,171475,osc2_pw_hi,$63,$73
183,171689,osc1_freq_lo,$1A,$0E
183,171717,osc1_pw_lo,$C0,$B0
183,171764,osc1_pw_hi,$33,$43
184,172084,osc3_pw_lo,$80,$90
184,172349,osc2_pw_lo,$80,$70
184,172356,osc2_pw_hi,$73,$83
184,172570,osc1_freq_lo,$0E,$02
184,172598,osc1_pw_lo,$B0,$A0
184,172605,osc1_pw_hi,$43,$53
185,172965,osc3_pw_lo,$90,$A0
185,173190,osc2_pw_lo,$70,$60
185,173197,osc2_pw_hi,$83,$93
185,173451,osc1_freq_lo,$02,$F6
185,173458,osc1_freq_hi,$26,$25
185,173479,osc1_pw_lo,$A0,$90
185,173486,osc1_pw_hi,$53,$63
186,173813,osc3_pw_lo,$A0,$B0
186,174085,osc2_pw_lo,$60,$50
186,174092,osc2_pw_hi,$93,$A3
186,174313,osc1_freq_lo,$F6,$EA
186,174341,osc1_pw_lo,$90,$80
186,174348,osc1_pw_hi,$63,$73
187,174733,osc3_pw_lo,$B0,$C0
187,174958,osc2_pw_lo,$50,$40
187,174965,osc2_pw_hi,$A3,$B3
187,175219,osc1_freq_lo,$EA,$DE
187,175247,osc1_pw_lo,$80,$70
187,175254,osc1_pw_hi,$73,$83
188,175574,osc3_pw_lo,$C0,$D0
188,175839,osc2_pw_lo,$40,$30
188,175846,osc2_pw_hi,$B3,$C3
188,176060,osc1_freq_lo,$DE,$D2
188,176088,osc1_pw_lo,$70,$60
188,176095,osc1_pw_hi,$83,$93
189,176455,osc3_pw_lo,$D0,$E0
