frame,cycle,register,old_val,new_val
39,43777,osc2_attack_decay,$00,$02
39,43801,osc2_control,$40,$41
39,44182,osc1_control,$20,$09
39,44215,filter_freq_hi,$21,$22
40,44609,osc3_freq_lo,$BF,$42
40,44616,osc3_freq_hi,$04,$8B
40,44637,osc3_pw_lo,$E0,$70
40,44644,osc3_pw_hi,$14,$06
40,44654,osc3_control,$01,$81
40,44912,osc2_freq_lo,$D1,$E5
40,44919,osc2_freq_hi,$22,$5C
40,44940,osc2_pw_lo,$C0,$F0
40,44947,osc2_pw_hi,$07,$03
40,44957,osc2_control,$41,$81
40,45180,osc1_freq_lo,$A1,$D0
40,45187,osc1_freq_hi,$1B,$22
40,45208,osc1_pw_lo,$80,$E0
40,45215,osc1_pw_hi,$06,$05
40,45225,osc1_control,$09,$21
40,45247,filter_freq_hi,$22,$6E
41,45531,osc3_freq_lo,$42,$39
41,45538,osc3_freq_hi,$8B,$09
41,45559,osc3_pw_lo,$70,$E0
41,45576,osc3_control,$81,$41
41,45798,osc2_freq_lo,$E5,$3A
41,45805,osc2_freq_hi,$5C,$17
41,45826,osc2_pw_lo,$F0,$E0
41,45833,osc2_pw_hi,$03,$04
41,45843,osc2_control,$81,$41
41,46081,osc1_pw_lo,$E0,$40
41,46120,filter_freq_hi,$6E,$59
42,46427,osc3_freq_lo,$39,$9D
42,46434,osc3_freq_hi,$09,$04
42,46455,osc3_pw_lo,$E0,$50
42,46462,osc3_pw_hi,$06,$07
42,46690,osc2_freq_lo,$3A,$E5
42,46697,osc2_freq_hi,$17,$5C
42,46718,osc2_pw_lo,$E0,$D0
42,46765,osc2_pw_hi,$04,$05
42,46775,osc2_control,$41,$11
42,46965,osc1_freq_lo,$D0,$A1
42,46972,osc1_freq_hi,$22,$1B
42,46993,osc1_pw_lo,$40,$A0
42,47000,osc1_pw_hi,$05,$04
42,47032,filter_freq_hi,$59,$44
43,47482,osc3_pw_lo,$50,$C0
43,47771,osc2_freq_lo,$E5,$3A
43,47778,osc2_freq_hi,$5C,$17
43,47799,osc2_pw_lo,$D0,$C0
43,47806,osc2_pw_hi,$05,$06
43,47816,osc2_control,$11,$41
43,48184,osc1_pw_lo,$A0,$00
43,48223,filter_freq_hi,$44,$2F
44,48586,osc3_pw_lo,$C0,$30
44,48593,osc3_pw_hi,$07,$08
44,48859,osc2_pw_lo,$C0,$F0
