Loaded: C:\Users\mit\claude\c64server\SIDM2\SID\stinsen_test.sf2 @ $0D7E
Mem[$0E00]: 4C 92 14 4C 9B 14   (INIT)
Mem[$0E06]: A9 00 2C 81 15 30   (PLAY)
Calling INIT @ $0E00...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Running 300 frames via PLAY @ $0E06...
frame,cycle,register,old_val,new_val
65,54766,osc2_pw_lo,$40,$29
65,54773,osc2_pw_hi,$3A,$3B
65,55032,osc1_pw_lo,$00,$F0
65,55039,osc1_pw_hi,$00,$3C
65,55049,osc1_control,$00,$F2
--- Frame 65: 7 SID changes ---
66,55338,osc1_pw_lo,$F0,$00
66,55345,osc1_pw_hi,$3C,$00
66,55355,osc1_control,$F2,$00
66,55598,osc2_pw_lo,$29,$12
66,55605,osc2_pw_hi,$3B,$3C
66,55824,osc1_pw_lo,$00,$E0
66,55831,osc1_pw_hi,$00,$3D
66,55841,osc1_control,$00,$F2
--- Frame 66: 8 SID changes ---
67,56170,osc1_pw_lo,$E0,$00
67,56177,osc1_pw_hi,$3D,$00
67,56187,osc1_control,$F2,$00
67,56390,osc2_pw_lo,$12,$FB
67,56616,osc1_pw_lo,$00,$D0
67,56623,osc1_pw_hi,$00,$3E
67,56633,osc1_control,$00,$F2
--- Frame 67: 7 SID changes ---
68,56962,osc1_pw_lo,$D0,$00
68,56969,osc1_pw_hi,$3E,$00
68,56979,osc1_control,$F2,$00
68,57182,osc2_pw_lo,$FB,$E4
68,57229,osc2_pw_hi,$3C,$3D
68,57448,osc1_pw_lo,$00,$C0
68,57455,osc1_pw_hi,$00,$3F
68,57465,osc1_control,$00,$F2
--- Frame 68: 8 SID changes ---
69,57794,osc1_pw_lo,$C0,$00
69,57801,osc1_pw_hi,$3F,$00
69,57811,osc1_control,$F2,$00
69,58014,osc2_pw_lo,$E4,$CD
69,58021,osc2_pw_hi,$3D,$3E
69,58240,osc1_pw_lo,$00,$B0
69,58247,osc1_pw_hi,$00,$40
69,58257,osc1_control,$00,$F2
--- Frame 69: 8 SID changes ---
70,58586,osc1_pw_lo,$B0,$00
70,58593,osc1_pw_hi,$40,$00
70,58603,osc1_control,$F2,$00
70,58806,osc2_pw_lo,$CD,$B6
70,58813,osc2_pw_hi,$3E,$3F
70,59072,osc1_pw_lo,$00,$A0
70,59079,osc1_pw_hi,$00,$41
70,59089,osc1_control,$00,$F2
--- Frame 70: 8 SID changes ---
71,59378,osc1_pw_lo,$A0,$00
71,59385,osc1_pw_hi,$41,$00
71,59395,osc1_control,$F2,$00
71,59638,osc2_pw_lo,$B6,$9F
71,59645,osc2_pw_hi,$3F,$40
71,59864,osc1_pw_lo,$00,$90
71,59871,osc1_pw_hi,$00,$42
71,59881,osc1_control,$00,$F2
--- Frame 71: 8 SID changes ---
72,60281,osc1_pw_lo,$90,$00
72,60288,osc1_pw_hi,$42,$00
72,60298,osc1_control,$F2,$00
72,60618,osc2_pw_lo,$9F,$88
72,60625,osc2_pw_hi,$40,$41
72,60921,osc1_pw_lo,$00,$80
