Loaded: SID/unboxed_laxity_fresh.sf2 @ $0D7E
Mem[$0D80]: 4C 89 0D 4C 91 0D   (INIT)
Mem[$0D83]: 4C 91 0D 4C 9B 0D   (PLAY)
Calling INIT @ $0D80...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Running 300 frames via PLAY @ $0D83...
frame,cycle,register,old_val,new_val
33,29870,osc1_freq_hi,$00,$01
33,29891,osc1_pw_lo,$00,$BC
33,29898,osc1_pw_hi,$00,$10
33,29908,osc1_control,$00,$20
--- Frame 33: 11 SID changes ---
34,30216,osc1_freq_lo,$27,$00
34,30223,osc1_freq_hi,$01,$00
34,30244,osc1_pw_lo,$BC,$00
34,30251,osc1_pw_hi,$10,$00
34,30261,osc1_control,$20,$00
34,30475,osc2_pw_lo,$6A,$CF
34,30714,osc1_freq_lo,$00,$27
34,30721,osc1_freq_hi,$00,$01
34,30742,osc1_pw_lo,$00,$3A
34,30749,osc1_pw_hi,$00,$11
34,30759,osc1_control,$00,$20
--- Frame 34: 11 SID changes ---
35,31027,osc1_freq_lo,$27,$00
35,31034,osc1_freq_hi,$01,$00
35,31055,osc1_pw_lo,$3A,$00
35,31062,osc1_pw_hi,$11,$00
35,31072,osc1_control,$20,$00
35,31326,osc2_pw_lo,$CF,$34
35,31333,osc2_pw_hi,$0D,$0E
35,31525,osc1_freq_lo,$00,$27
35,31532,osc1_freq_hi,$00,$01
35,31553,osc1_pw_lo,$00,$B8
35,31560,osc1_pw_hi,$00,$11
35,31570,osc1_control,$00,$20
--- Frame 35: 12 SID changes ---
36,31878,osc1_freq_lo,$27,$00
36,31885,osc1_freq_hi,$01,$00
36,31906,osc1_pw_lo,$B8,$00
36,31913,osc1_pw_hi,$11,$00
36,31923,osc1_control,$20,$00
36,32137,osc2_pw_lo,$34,$99
36,32376,osc1_freq_lo,$00,$27
36,32383,osc1_freq_hi,$00,$01
36,32404,osc1_pw_lo,$00,$36
36,32411,osc1_pw_hi,$00,$12
36,32421,osc1_control,$00,$20
--- Frame 36: 11 SID changes ---
37,32689,osc1_freq_lo,$27,$00
37,32696,osc1_freq_hi,$01,$00
37,32717,osc1_pw_lo,$36,$00
37,32724,osc1_pw_hi,$12,$00
37,32734,osc1_control,$20,$00
37,32988,osc2_pw_lo,$99,$FE
37,33187,osc1_freq_lo,$00,$27
37,33194,osc1_freq_hi,$00,$01
37,33215,osc1_pw_lo,$00,$B4
37,33222,osc1_pw_hi,$00,$12
37,33232,osc1_control,$00,$20
--- Frame 37: 11 SID changes ---
38,33540,osc1_freq_lo,$27,$00
38,33547,osc1_freq_hi,$01,$00
38,33568,osc1_pw_lo,$B4,$00
38,33575,osc1_pw_hi,$12,$00
38,33585,osc1_control,$20,$00
38,33799,osc2_pw_lo,$FE,$63
38,33806,osc2_pw_hi,$0E,$0F
38,34038,osc1_freq_lo,$00,$27
38,34045,osc1_freq_hi,$00,$01
38,34066,osc1_pw_lo,$00,$32
38,34073,osc1_pw_hi,$00,$13
38,34083,osc1_control,$00,$20
--- Frame 38: 12 SID changes ---
39,34351,osc1_freq_lo,$27,$00
39,34358,osc1_freq_hi,$01,$00
39,34379,osc1_pw_lo,$32,$00
39,34386,osc1_pw_hi,$13,$00
39,34396,osc1_control,$20,$00
39,34650,osc2_pw_lo,$63,$C8
39,34849,osc1_freq_lo,$00,$27
39,34856,osc1_freq_hi,$00,$01
39,34877,osc1_pw_lo,$00,$B0
39,34884,osc1_pw_hi,$00,$13
39,34894,osc1_control,$00,$20
--- Frame 39: 11 SID changes ---
40,35202,osc1_freq_lo,$27,$00
40,35209,osc1_freq_hi,$01,$00
40,35230,osc1_pw_lo,$B0,$00
40,35237,osc1_pw_hi,$13,$00
40,35247,osc1_control,$20,$00
40,35461,osc2_pw_lo,$C8,$2D
40,35468,osc2_pw_hi,$0F,$10
