Loaded: Rhaa_Lovely_II_tune_2.prg @ $1000
Mem[$18D7]: A9 03 8D 01 10 A9   (INIT)
Mem[$1377]: EE 44 10 A2 00 AD   (PLAY)
Calling INIT @ $18D7 (subtune 0)...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6F 
Running 200 frames via PLAY @ $1377...
frame,cycle,register,old_val,new_val
110,91108,osc1_pw_lo,$80,$00
110,91120,osc1_pw_hi,$06,$01
110,91247,osc1_control,$00,$41
--- Frame 110: 5 SID changes ---
111,91944,osc1_control,$41,$81
111,91948,osc1_freq_hi,$04,$81
--- Frame 111: 2 SID changes ---
112,92541,osc1_freq_hi,$81,$04
112,92652,osc1_control,$81,$41
112,92668,osc1_pw_lo,$00,$80
--- Frame 112: 3 SID changes ---
113,93426,osc1_pw_lo,$80,$00
113,93439,osc1_pw_hi,$01,$02
--- Frame 113: 2 SID changes ---
114,94210,osc1_pw_lo,$00,$80
--- Frame 114: 1 SID changes ---
115,95008,osc1_pw_lo,$80,$00
115,95021,osc1_pw_hi,$02,$03
--- Frame 115: 2 SID changes ---
116,95766,osc1_pw_lo,$00,$80
--- Frame 116: 1 SID changes ---
117,96590,osc1_pw_lo,$80,$00
117,96603,osc1_pw_hi,$03,$04
--- Frame 117: 2 SID changes ---
118,97348,osc1_pw_lo,$00,$80
--- Frame 118: 1 SID changes ---
119,98146,osc1_pw_lo,$80,$00
119,98159,osc1_pw_hi,$04,$05
--- Frame 119: 2 SID changes ---
120,98930,osc1_pw_lo,$00,$80
--- Frame 120: 1 SID changes ---
121,99688,osc1_pw_lo,$80,$00
121,99701,osc1_pw_hi,$05,$06
--- Frame 121: 2 SID changes ---
122,100491,osc1_pw_lo,$00,$80
122,100716,osc1_control,$41,$00
122,100720,osc1_pw_lo,$80,$00
122,100732,osc1_pw_hi,$06,$01
122,100820,osc1_freq_hi,$04,$08
122,100831,osc1_freq_lo,$30,$61
122,100899,osc1_control,$00,$41
--- Frame 122: 7 SID changes ---
123,101596,osc1_control,$41,$81
123,101600,osc1_freq_hi,$08,$81
--- Frame 123: 2 SID changes ---
124,102193,osc1_freq_hi,$81,$08
124,102264,osc1_control,$81,$41
124,102280,osc1_pw_lo,$00,$80
--- Frame 124: 3 SID changes ---
125,103038,osc1_pw_lo,$80,$00
125,103051,osc1_pw_hi,$01,$02
--- Frame 125: 2 SID changes ---
126,103862,osc1_pw_lo,$00,$80
--- Frame 126: 1 SID changes ---
127,104620,osc1_pw_lo,$80,$00
127,104633,osc1_pw_hi,$02,$03
--- Frame 127: 2 SID changes ---
128,105418,osc1_pw_lo,$00,$80
--- Frame 128: 1 SID changes ---
129,106202,osc1_pw_lo,$80,$00
129,106215,osc1_pw_hi,$03,$04
--- Frame 129: 2 SID changes ---
130,107000,osc1_pw_lo,$00,$80
--- Frame 130: 1 SID changes ---
131,107758,osc1_pw_lo,$80,$00
131,107771,osc1_pw_hi,$04,$05
--- Frame 131: 2 SID changes ---
132,108542,osc1_pw_lo,$00,$80
--- Frame 132: 1 SID changes ---
133,109340,osc1_pw_lo,$80,$00
133,109353,osc1_pw_hi,$05,$06
--- Frame 133: 2 SID changes ---
134,110103,osc1_pw_lo,$00,$80
134,110368,osc1_control,$41,$00
134,110372,osc1_pw_lo,$80,$00
134,110384,osc1_pw_hi,$06,$01
134,110472,osc1_freq_hi,$08,$04
134,110483,osc1_freq_lo,$61,$30
134,110511,osc1_control,$00,$41
--- Frame 134: 7 SID changes ---
135,111208,osc1_control,$41,$81
135,111212,osc1_freq_hi,$04,$81
--- Frame 135: 2 SID changes ---
136,111805,osc1_freq_hi,$81,$04
136,111876,osc1_control,$81,$41
136,111892,osc1_pw_lo,$00,$80
--- Frame 136: 3 SID changes ---
137,112690,osc1_pw_lo,$80,$00
137,112703,osc1_pw_hi,$01,$02
--- Frame 137: 2 SID changes ---
138,113474,osc1_pw_lo,$00,$80
--- Frame 138: 1 SID changes ---
139,114272,osc1_pw_lo,$80,$00
139,114285,osc1_pw_hi,$02,$03
--- Frame 139: 2 SID changes ---
140,115030,osc1_pw_lo,$00,$80
140,115295,osc1_control,$41,$00
140,115299,osc1_pw_lo,$80,$00
140,115311,osc1_pw_hi,$03,$01
140,115438,osc1_control,$00,$41
--- Frame 140: 5 SID changes ---
141,116125,osc1_control,$41,$81
141,116129,osc1_freq_hi,$04,$81
--- Frame 141: 2 SID changes ---
142,116722,osc1_freq_hi,$81,$04
142,116793,osc1_control,$81,$41
142,116809,osc1_pw_lo,$00,$80
--- Frame 142: 3 SID changes ---
143,117607,osc1_pw_lo,$80,$00
