Loaded: Think_Twice_V.prg @ $1000
Mem[$1573]: A9 06 8D 01 10 A9   (INIT)
Mem[$13D7]: A5 FB 48 A5 FC 48   (PLAY)
Calling INIT @ $1573 (subtune 0)...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6F 
Running 200 frames via PLAY @ $13D7...
frame,cycle,register,old_val,new_val
26,24999,osc1_pw_lo,$60,$80
26,25194,osc2_freq_hi,$FF,$01
26,25205,osc2_freq_lo,$DC,$DD
26,25269,osc2_pw_lo,$30,$4C
26,25332,osc2_freq_hi,$01,$02
26,25343,osc2_freq_lo,$DD,$38
26,25436,osc2_freq_lo,$38,$CC
26,25443,osc2_freq_hi,$02,$FF
26,25609,osc3_pw_lo,$E0,$00
26,25622,osc3_pw_hi,$03,$04
--- Frame 26: 10 SID changes ---
27,25930,osc1_pw_lo,$80,$A0
27,26085,osc2_freq_hi,$FF,$02
27,26096,osc2_freq_lo,$CC,$38
27,26160,osc2_pw_lo,$4C,$68
27,26262,osc2_freq_hi,$02,$01
27,26273,osc2_freq_lo,$38,$1C
27,26371,osc2_freq_lo,$1C,$BC
27,26378,osc2_freq_hi,$01,$FF
27,26549,osc3_pw_lo,$00,$20
--- Frame 27: 9 SID changes ---
28,26870,osc1_pw_lo,$A0,$C0
28,27025,osc2_freq_hi,$FF,$01
28,27036,osc2_freq_lo,$BC,$7B
28,27100,osc2_pw_lo,$68,$84
28,27163,osc2_freq_hi,$01,$02
28,27174,osc2_freq_lo,$7B,$38
28,27267,osc2_freq_lo,$38,$AC
28,27274,osc2_freq_hi,$02,$FF
28,27480,osc3_pw_lo,$20,$40
--- Frame 28: 9 SID changes ---
29,27761,osc1_pw_lo,$C0,$E0
29,28025,osc1_control,$41,$00
29,28029,osc1_pw_lo,$E0,$00
29,28041,osc1_pw_hi,$05,$03
29,28129,osc1_freq_hi,$05,$0A
29,28140,osc1_freq_lo,$47,$8F
29,28168,osc1_control,$00,$41
29,28243,osc2_freq_hi,$FF,$03
29,28254,osc2_freq_lo,$AC,$BB
29,28318,osc2_pw_lo,$84,$A0
29,28380,osc2_freq_hi,$03,$01
29,28391,osc2_freq_lo,$BB,$1C
29,28529,osc2_freq_lo,$1C,$9C
29,28536,osc2_freq_hi,$01,$FF
29,28709,osc3_pw_lo,$40,$60
29,28933,osc3_control,$41,$00
29,28937,osc3_pw_lo,$60,$00
29,28949,osc3_pw_hi,$04,$05
29,28975,osc3_attack_decay,$09,$0A
