Loaded: Think_Twice_III.prg @ $B100
Mem[$BAC9]: A9 05 8D F4 B1 A9   (INIT)
Mem[$B5CA]: A5 FB 48 A5 FC 48   (PLAY)
Calling INIT @ $BAC9 (subtune 0)...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6F 
Running 200 frames via PLAY @ $B5CA...
frame,cycle,register,old_val,new_val
44,38021,osc1_freq_lo,$C5,$A7
44,38097,osc1_pw_lo,$6A,$81
44,38167,osc1_freq_lo,$A7,$C5
44,38260,osc2_freq_hi,$27,$1D
44,38391,osc2_pw_lo,$18,$5C
44,38616,osc2_control,$41,$00
44,38620,osc2_pw_lo,$5C,$00
44,38632,osc2_pw_hi,$0B,$01
44,38761,osc2_control,$00,$41
--- Frame 44: 9 SID changes ---
45,39178,osc1_freq_lo,$C5,$A7
45,39254,osc1_pw_lo,$81,$98
45,39324,osc1_freq_lo,$A7,$B1
45,39410,osc2_freq_hi,$1D,$1F
45,39421,osc2_freq_lo,$DF,$A5
45,39528,osc2_control,$41,$81
45,39532,osc2_freq_hi,$1F,$81
--- Frame 45: 7 SID changes ---
46,39898,osc1_freq_lo,$B1,$A7
46,39979,osc1_pw_lo,$98,$AF
46,40175,osc2_freq_hi,$81,$27
46,40187,osc2_freq_lo,$A5,$DF
46,40251,osc2_control,$81,$41
46,40267,osc2_pw_lo,$00,$44
--- Frame 46: 6 SID changes ---
47,40827,osc1_pw_lo,$AF,$C6
47,40897,osc1_freq_lo,$A7,$B1
47,40983,osc2_freq_hi,$27,$1D
47,41074,osc2_pw_lo,$44,$88
--- Frame 47: 4 SID changes ---
48,41558,osc1_freq_lo,$B1,$A7
48,41634,osc1_pw_lo,$C6,$DD
48,41744,osc1_freq_lo,$A7,$B1
48,41830,osc2_freq_hi,$1D,$1F
48,41841,osc2_freq_lo,$DF,$A5
48,41921,osc2_pw_lo,$88,$CC
--- Frame 48: 6 SID changes ---
49,42405,osc1_freq_lo,$B1,$A7
49,42481,osc1_pw_lo,$DD,$F4
49,42551,osc1_freq_lo,$A7,$BB
49,42644,osc2_freq_hi,$1F,$27
49,42656,osc2_freq_lo,$A5,$DF
49,42736,osc2_pw_lo,$CC,$10
49,42749,osc2_pw_hi,$01,$02
--- Frame 49: 7 SID changes ---
50,43240,osc1_freq_lo,$BB,$A7
50,43356,osc1_pw_lo,$F4,$0B
50,43369,osc1_pw_hi,$04,$05
50,43426,osc1_freq_lo,$A7,$C5
50,43512,osc2_freq_hi,$27,$1D
50,43603,osc2_pw_lo,$10,$54
--- Frame 50: 6 SID changes ---
51,44087,osc1_freq_lo,$C5,$A7
51,44163,osc1_pw_lo,$0B,$22
51,44233,osc1_freq_lo,$A7,$BB
51,44319,osc2_freq_hi,$1D,$1F
51,44330,osc2_freq_lo,$DF,$A5
51,44410,osc2_pw_lo,$54,$98
--- Frame 51: 6 SID changes ---
52,44894,osc1_freq_lo,$BB,$A7
52,44970,osc1_pw_lo,$22,$39
52,45080,osc1_freq_lo,$A7,$B1
52,45166,osc2_freq_hi,$1F,$27
52,45178,osc2_freq_lo,$A5,$DF
52,45258,osc2_pw_lo,$98,$DC
--- Frame 52: 6 SID changes ---
53,45742,osc1_freq_lo,$B1,$A7
53,45818,osc1_pw_lo,$39,$50
53,45888,osc1_freq_lo,$A7,$B1
53,45974,osc2_freq_hi,$27,$1D
53,46071,osc2_pw_lo,$DC,$20
53,46124,osc2_pw_hi,$02,$03
--- Frame 53: 6 SID changes ---
54,46555,osc1_freq_lo,$B1,$A7
54,46671,osc1_pw_lo,$50,$67
54,46834,osc2_freq_hi,$1D,$1F
54,46845,osc2_freq_lo,$DF,$A5
54,46925,osc2_pw_lo,$20,$64
--- Frame 54: 5 SID changes ---
55,47511,osc1_pw_lo,$67,$7E
55,47581,osc1_freq_lo,$A7,$C5
55,47667,osc2_freq_hi,$1F,$27
55,47679,osc2_freq_lo,$A5,$DF
55,47799,osc2_pw_lo,$64,$A8
--- Frame 55: 5 SID changes ---
56,48243,osc1_freq_lo,$C5,$A7
56,48359,osc1_pw_lo,$7E,$95
56,48429,osc1_freq_lo,$A7,$C5
56,48515,osc2_freq_hi,$27,$1D
56,48606,osc2_pw_lo,$A8,$EC
--- Frame 56: 5 SID changes ---
57,49090,osc1_freq_lo,$C5,$A7
57,49166,osc1_pw_lo,$95,$AC
57,49236,osc1_freq_lo,$A7,$B1
57,49322,osc2_freq_hi,$1D,$1F
57,49333,osc2_freq_lo,$DF,$A5
57,49453,osc2_pw_lo,$EC,$30
57,49466,osc2_pw_hi,$03,$04
